Year,VWRETD,VWRETX
"1981-04-23",-0.000516,-0.000517
"1981-04-24",0.008667,0.008566
"1981-04-27",0.002738,0.002337
"1981-04-28",-0.008873,-0.009204
"1981-04-29",-0.009180,-0.009283
"1981-04-30",0.000227,0.000180
"1981-05-01",-0.001277,-0.001337
"1981-05-04",-0.014541,-0.015606
"1981-05-05",-0.002808,-0.003113
"1981-05-06",0.004469,0.004245
"1981-05-07",0.007243,0.006690
"1981-05-08",0.000704,0.000427
"1981-05-11",-0.014088,-0.015228
"1981-05-12",0.008011,0.007863
"1981-05-13",-0.000706,-0.000773
"1981-05-14",0.005730,0.005637
"1981-05-15",0.007228,0.007104
"1981-05-18",0.002711,0.002227
"1981-05-19",-0.002661,-0.002851
"1981-05-20",0.000951,0.000741
"1981-05-21",-0.001193,-0.001265
"1981-05-22",-0.000840,-0.002139
"1981-05-26",0.010624,0.010278
"1981-05-27",0.006558,0.006481
"1981-05-28",-0.001949,-0.002028
"1981-05-29",-0.005207,-0.005260
"1981-06-01",-0.001038,-0.001490
"1981-06-02",-0.013422,-0.013662
"1981-06-03",0.000013,-0.000095
"1981-06-04",0.001938,0.001577
"1981-06-05",0.009839,0.009818
"1981-06-08",0.000484,0.000225
"1981-06-09",-0.002506,-0.003034
"1981-06-10",0.003056,0.002999
"1981-06-11",0.011025,0.010929
"1981-06-12",-0.000169,-0.000270
"1981-06-15",0.000814,0.000690
"1981-06-16",-0.010998,-0.011103
"1981-06-17",0.008263,0.008208
"1981-06-18",-0.012234,-0.012249
"1981-06-19",0.004640,0.004624
"1981-06-22",-0.001888,-0.001949
"1981-06-23",0.011028,0.010981
"1981-06-24",-0.005380,-0.005614
"1981-06-25",0.001678,0.001607
"1981-06-26",-0.002232,-0.002385
"1981-06-29",-0.005718,-0.005852
"1981-06-30",-0.005650,-0.005673
"1981-07-01",-0.009741,-0.009784
"1981-07-02",-0.008853,-0.008869
"1981-07-06",-0.009648,-0.009941
"1981-07-07",0.005142,0.005096
"1981-07-08",0.001401,0.001395
"1981-07-09",0.007394,0.007291
"1981-07-10",0.001097,0.001097
"1981-07-13",0.001904,0.001736
"1981-07-14",0.000295,0.000225
"1981-07-15",0.004264,0.004261
"1981-07-16",0.001801,0.001800
"1981-07-17",0.003744,0.003720
"1981-07-20",-0.014709,-0.014856
"1981-07-21",-0.003435,-0.003460
"1981-07-22",-0.008887,-0.008893
"1981-07-23",0.001427,0.001427
"1981-07-24",0.008782,0.008722
"1981-07-27",0.009134,0.008863
"1981-07-28",-0.004803,-0.005064
"1981-07-29",0.000603,0.000391
"1981-07-30",0.006096,0.006032
"1981-07-31",0.007804,0.007723
"1981-08-03",-0.002401,-0.003486
"1981-08-04",0.005410,0.004808
"1981-08-05",0.011649,0.011639
"1981-08-06",0.001443,0.000908
"1981-08-07",-0.004491,-0.005331
"1981-08-10",0.004820,0.004043
"1981-08-11",0.009971,0.009743
"1981-08-12",-0.002963,-0.003008
"1981-08-13",0.001331,0.001254
"1981-08-14",-0.006708,-0.006793
"1981-08-17",-0.009173,-0.009590
"1981-08-18",-0.009756,-0.009933
"1981-08-19",0.002792,0.002746
"1981-08-20",0.002006,0.001797
"1981-08-21",-0.009963,-0.010032
"1981-08-24",-0.029226,-0.029462
"1981-08-25",-0.003312,-0.004433
"1981-08-26",-0.000715,-0.001175
"1981-08-27",-0.011292,-0.011315
"1981-08-28",0.004428,0.004360
"1981-08-31",-0.010798,-0.011209
"1981-09-01",0.002177,0.001813
"1981-09-02",0.003624,0.003542
"1981-09-03",-0.018229,-0.018404
"1981-09-04",-0.009820,-0.010090
"1981-09-08",-0.018135,-0.018382
"1981-09-09",0.003324,0.002823
"1981-09-10",0.015531,0.015465
"1981-09-11",0.012199,0.012043
"1981-09-14",-0.007872,-0.008038
"1981-09-15",-0.005942,-0.006246
"1981-09-16",-0.007308,-0.007342
"1981-09-17",-0.014780,-0.014806
"1981-09-18",-0.008061,-0.008108
"1981-09-21",0.006645,0.006607
"1981-09-22",-0.004188,-0.004246
"1981-09-23",-0.010307,-0.010390
"1981-09-24",-0.004121,-0.004317
"1981-09-25",-0.021709,-0.021763
"1981-09-28",0.022394,0.022280
"1981-09-29",0.006495,0.006334
"1981-09-30",0.002338,0.002305
"1981-10-01",0.007268,0.007222
"1981-10-02",0.020389,0.020314
"1981-10-05",0.002735,0.002294
"1981-10-06",-0.000944,-0.000959
"1981-10-07",0.016119,0.016103
"1981-10-08",0.008817,0.008708
"1981-10-09",-0.005519,-0.005667
"1981-10-12",-0.001991,-0.001991
"1981-10-13",-0.002004,-0.002007
"1981-10-14",-0.015621,-0.015639
"1981-10-15",0.006121,0.006106
"1981-10-16",-0.003646,-0.003660
"1981-10-19",-0.001401,-0.001578
"1981-10-20",0.010512,0.010414
"1981-10-21",-0.001019,-0.001025
"1981-10-22",-0.004152,-0.004152
"1981-10-23",-0.007990,-0.008042
"1981-10-26",-0.003563,-0.003810
"1981-10-27",0.009499,0.008979
"1981-10-28",0.002137,0.002119
"1981-10-29",-0.003325,-0.003435
"1981-10-30",0.023961,0.022708
"1981-11-02",0.020225,0.019885
"1981-11-03",0.004534,0.004534
"1981-11-04",0.001043,0.000040
"1981-11-05",-0.007479,-0.008346
"1981-11-06",-0.005381,-0.005830
"1981-11-09",0.004619,0.004315
"1981-11-10",-0.003291,-0.003359
"1981-11-11",0.002030,0.002030
"1981-11-12",0.001941,0.001866
"1981-11-13",-0.011863,-0.012000
"1981-11-16",-0.011659,-0.012248
"1981-11-17",0.006433,0.006104
"1981-11-18",-0.004939,-0.005215
"1981-11-19",0.005088,0.005004
"1981-11-20",0.009348,0.009102
"1981-11-23",-0.000246,-0.001512
"1981-11-24",0.014306,0.013684
"1981-11-25",0.003821,0.003719
"1981-11-27",0.007947,0.007849
"1981-11-30",0.009536,0.009196
"1981-12-01",-0.001910,-0.002390
"1981-12-02",-0.010709,-0.010819
"1981-12-03",0.004348,0.004312
"1981-12-04",0.007462,0.007281
"1981-12-07",-0.007719,-0.007956
"1981-12-08",-0.003927,-0.004130
"1981-12-09",0.005820,0.005407
"1981-12-10",0.001833,0.001780
"1981-12-11",-0.005891,-0.005959
"1981-12-14",-0.015683,-0.015892
"1981-12-15",0.001325,0.001089
"1981-12-16",-0.003766,-0.003804
"1981-12-17",0.004525,0.004484
"1981-12-18",0.006590,0.006577
"1981-12-21",-0.004355,-0.004418
"1981-12-22",-0.003643,-0.003737
"1981-12-23",-0.004142,-0.004240
"1981-12-24",0.002432,0.002207
"1981-12-28",-0.002146,-0.002341
"1981-12-29",-0.005055,-0.005162
"1981-12-30",0.004351,0.004321
"1981-12-31",0.002987,0.002983
"1982-01-04",0.002107,0.001766
"1982-01-05",-0.020655,-0.020803
"1982-01-06",-0.007866,-0.007876
"1982-01-07",-0.002646,-0.002648
"1982-01-08",0.004941,0.004935
"1982-01-11",-0.023258,-0.023473
"1982-01-12",-0.004217,-0.004266
"1982-01-13",-0.012727,-0.012727
"1982-01-14",0.005647,0.005554
"1982-01-15",0.005965,0.005957
"1982-01-18",0.007076,0.006887
"1982-01-19",-0.009707,-0.009785
"1982-01-20",-0.006034,-0.006055
"1982-01-21",0.003217,0.003217
"1982-01-22",-0.003668,-0.003705
"1982-01-25",-0.001610,-0.001800
"1982-01-26",-0.001663,-0.002047
"1982-01-27",0.004805,0.004746
"1982-01-28",0.026674,0.026670
"1982-01-29",0.011845,0.011768
"1982-02-01",-0.018914,-0.019926
"1982-02-02",0.003124,0.002475
"1982-02-03",-0.010011,-0.010711
"1982-02-04",-0.000996,-0.002091
"1982-02-05",0.008497,0.007653
"1982-02-08",-0.021568,-0.022017
"1982-02-09",-0.008247,-0.008341
"1982-02-10",0.007214,0.007090
"1982-02-11",-0.000843,-0.001430
"1982-02-12",-0.000289,-0.000289
"1982-02-16",-0.003052,-0.003240
"1982-02-17",-0.002092,-0.002290
"1982-02-18",0.001412,0.001153
"1982-02-19",-0.004195,-0.004279
"1982-02-22",-0.012747,-0.014241
"1982-02-23",-0.000756,-0.001320
"1982-02-24",0.016026,0.015918
"1982-02-25",-0.000863,-0.000972
"1982-02-26",-0.001343,-0.001408
"1982-03-01",0.002398,0.001823
"1982-03-02",-0.004330,-0.004698
"1982-03-03",-0.014610,-0.014836
"1982-03-04",-0.010000,-0.010341
"1982-03-05",-0.005070,-0.005125
"1982-03-08",-0.016125,-0.016447
"1982-03-09",0.009809,0.009120
"1982-03-10",0.005613,0.005598
"1982-03-11",-0.000854,-0.001085
"1982-03-12",-0.007435,-0.007593
"1982-03-15",0.006310,0.006112
"1982-03-16",-0.000741,-0.000832
"1982-03-17",-0.001518,-0.001526
"1982-03-18",0.011552,0.011463
"1982-03-19",0.002305,0.002266
"1982-03-22",0.019928,0.019889
"1982-03-23",0.006264,0.006214
"1982-03-24",-0.004334,-0.004425
"1982-03-25",0.002789,0.002631
"1982-03-26",-0.009311,-0.009382
"1982-03-29",0.001611,0.001484
"1982-03-30",0.000571,0.000323
"1982-03-31",-0.001980,-0.002008
"1982-04-01",0.014790,0.014740
"1982-04-02",0.011657,0.011316
"1982-04-05",-0.002813,-0.002957
"1982-04-06",0.005660,0.005628
"1982-04-07",0.001229,0.001223
"1982-04-08",0.006185,0.006042
"1982-04-12",-0.001916,-0.002014
"1982-04-13",0.000066,0.000059
"1982-04-14",-0.000982,-0.001004
"1982-04-15",0.004236,0.004228
"1982-04-16",0.004805,0.004789
"1982-04-19",-0.000815,-0.001031
"1982-04-20",-0.009851,-0.009975
"1982-04-21",0.002548,0.002545
"1982-04-22",0.011327,0.011326
"1982-04-23",0.011863,0.011834
"1982-04-26",0.005112,0.004875
"1982-04-27",-0.009091,-0.009352
"1982-04-28",-0.006235,-0.006260
"1982-04-29",-0.008930,-0.008943
"1982-04-30",0.001930,0.001849
"1982-05-03",0.003662,0.002657
"1982-05-04",0.006662,0.005817
"1982-05-05",0.002014,0.001779
"1982-05-06",0.009016,0.008044
"1982-05-07",0.007904,0.007005
"1982-05-10",-0.007602,-0.008160
"1982-05-11",0.008997,0.008703
"1982-05-12",-0.002955,-0.003021
"1982-05-13",-0.006020,-0.006087
"1982-05-14",-0.001099,-0.001224
"1982-05-17",-0.010491,-0.011012
"1982-05-18",-0.007787,-0.008027
"1982-05-19",-0.007356,-0.007618
"1982-05-20",-0.003005,-0.003191
"1982-05-21",0.002567,0.002509
"1982-05-24",0.000310,-0.001417
"1982-05-25",-0.002627,-0.003135
"1982-05-26",-0.012038,-0.012156
"1982-05-27",-0.004331,-0.004406
"1982-05-28",-0.004548,-0.005055
"1982-06-01",-0.002499,-0.002853
"1982-06-02",0.003054,0.003029
"1982-06-03",-0.001810,-0.002086
"1982-06-04",-0.015075,-0.015360
"1982-06-07",-0.000510,-0.000928
"1982-06-08",-0.004266,-0.004538
"1982-06-09",-0.005739,-0.006165
"1982-06-10",0.004707,0.004590
"1982-06-11",0.016053,0.015859
"1982-06-14",-0.011281,-0.011400
"1982-06-15",-0.002791,-0.002883
"1982-06-16",-0.006231,-0.006345
"1982-06-17",-0.010360,-0.010391
"1982-06-18",-0.004382,-0.004396
"1982-06-21",0.000228,0.000165
"1982-06-22",0.008839,0.008772
"1982-06-23",0.016249,0.016145
"1982-06-24",-0.002223,-0.002476
"1982-06-25",-0.006068,-0.006121
"1982-06-28",0.008542,0.008368
"1982-06-29",0.000637,0.000517
"1982-06-30",-0.004433,-0.004476
"1982-07-01",-0.008048,-0.008108
"1982-07-02",-0.007715,-0.008152
"1982-07-06",-0.003112,-0.003244
"1982-07-07",-0.001008,-0.001038
"1982-07-08",0.001835,0.001831
"1982-07-09",0.011961,0.011830
"1982-07-12",0.006970,0.006856
"1982-07-13",-0.001044,-0.001056
"1982-07-14",0.007453,0.007365
"1982-07-15",0.000251,0.000242
"1982-07-16",0.004976,0.004884
"1982-07-19",-0.002151,-0.002384
"1982-07-20",0.006105,0.006030
"1982-07-21",-0.000094,-0.000096
"1982-07-22",0.000813,0.000811
"1982-07-23",-0.002627,-0.002655
"1982-07-26",-0.006800,-0.007042
"1982-07-27",-0.008104,-0.008408
"1982-07-28",-0.015101,-0.015378
"1982-07-29",-0.000704,-0.000705
"1982-07-30",-0.004670,-0.004750
"1982-08-02",0.017423,0.016331
"1982-08-03",-0.008673,-0.009108
"1982-08-04",-0.014594,-0.015028
"1982-08-05",-0.007507,-0.008498
"1982-08-06",-0.011734,-0.012104
"1982-08-09",-0.006105,-0.007475
"1982-08-10",-0.001674,-0.001978
"1982-08-11",-0.002671,-0.002765
"1982-08-12",-0.002381,-0.002499
"1982-08-13",0.013267,0.013237
"1982-08-16",0.003796,0.003156
"1982-08-17",0.044531,0.044342
"1982-08-18",-0.000283,-0.000476
"1982-08-19",0.002567,0.002347
"1982-08-20",0.033420,0.033353
"1982-08-23",0.026706,0.026298
"1982-08-24",-0.003698,-0.003771
"1982-08-25",0.020486,0.019061
"1982-08-26",0.009863,0.009456
"1982-08-27",-0.011163,-0.011172
"1982-08-30",0.004448,0.003882
"1982-08-31",0.015258,0.014968
"1982-09-01",-0.008977,-0.009099
"1982-09-02",0.015938,0.015874
"1982-09-03",0.019197,0.018723
"1982-09-07",-0.009737,-0.010022
"1982-09-08",0.006876,0.006824
"1982-09-09",-0.000648,-0.001155
"1982-09-10",-0.007901,-0.007998
"1982-09-13",0.009469,0.009207
"1982-09-14",0.008255,0.008099
"1982-09-15",0.008118,0.007941
"1982-09-16",-0.002213,-0.002241
"1982-09-17",-0.009864,-0.009916
"1982-09-20",-0.000489,-0.000536
"1982-09-21",0.017858,0.017799
"1982-09-22",-0.005550,-0.005553
"1982-09-23",-0.001631,-0.001684
"1982-09-24",-0.003354,-0.003494
"1982-09-27",0.002126,0.002042
"1982-09-28",-0.002351,-0.002597
"1982-09-29",-0.012773,-0.012943
"1982-09-30",-0.008853,-0.008903
"1982-10-01",0.011997,0.011956
"1982-10-04",-0.002457,-0.003002
"1982-10-05",0.004286,0.004188
"1982-10-06",0.030866,0.030861
"1982-10-07",0.021570,0.021568
"1982-10-08",0.018005,0.017802
"1982-10-11",0.024076,0.024076
"1982-10-12",0.000157,0.000139
"1982-10-13",0.018511,0.018511
"1982-10-14",-0.014495,-0.014540
"1982-10-15",-0.006269,-0.006298
"1982-10-18",0.021825,0.021656
"1982-10-19",-0.000592,-0.000658
"1982-10-20",0.019112,0.019110
"1982-10-21",-0.001320,-0.001322
"1982-10-22",-0.000945,-0.000979
"1982-10-25",-0.037854,-0.038010
"1982-10-26",0.006869,0.006520
"1982-10-27",0.007686,0.007677
"1982-10-28",-0.010902,-0.010986
"1982-10-29",0.001930,0.001093
"1982-11-01",0.012831,0.012472
"1982-11-02",0.015576,0.015576
"1982-11-03",0.037809,0.037520
"1982-11-04",-0.004892,-0.006066
"1982-11-05",0.004213,0.003241
"1982-11-08",-0.010388,-0.010598
"1982-11-09",0.017410,0.017281
"1982-11-10",-0.011764,-0.011858
"1982-11-11",0.004515,0.004515
"1982-11-12",-0.012235,-0.012335
"1982-11-15",-0.017507,-0.018081
"1982-11-16",-0.012255,-0.012555
"1982-11-17",0.017394,0.017250
"1982-11-18",0.004252,0.004134
"1982-11-19",-0.007524,-0.007675
"1982-11-22",-0.019528,-0.019592
"1982-11-23",-0.008197,-0.009370
"1982-11-24",0.007148,0.006487
"1982-11-26",0.007034,0.006951
"1982-11-29",-0.005047,-0.005393
"1982-11-30",0.029568,0.029164
"1982-12-01",0.002238,0.002150
"1982-12-02",-0.000061,-0.000080
"1982-12-03",-0.000862,-0.000917
"1982-12-06",0.020120,0.019729
"1982-12-07",0.006582,0.006378
"1982-12-08",-0.005064,-0.005066
"1982-12-09",-0.010962,-0.011336
"1982-12-10",-0.004023,-0.004122
"1982-12-13",0.002538,0.002340
"1982-12-14",-0.016409,-0.016633
"1982-12-15",-0.015170,-0.015178
"1982-12-16",-0.000796,-0.000842
"1982-12-17",0.014759,0.014730
"1982-12-20",-0.008057,-0.008121
"1982-12-21",0.015580,0.015551
"1982-12-22",0.001758,0.001710
"1982-12-23",0.006333,0.006194
"1982-12-27",0.015864,0.015680
"1982-12-28",-0.008516,-0.008643
"1982-12-29",0.003670,0.003596
"1982-12-30",-0.005395,-0.005513
"1982-12-31",0.003168,0.003160
"1983-01-03",-0.015424,-0.015607
"1983-01-04",0.019124,0.018876
"1983-01-05",0.005717,0.005707
"1983-01-06",0.024127,0.024103
"1983-01-07",-0.000194,-0.000199
"1983-01-10",0.010992,0.010820
"1983-01-11",-0.005825,-0.005873
"1983-01-12",0.006304,0.006303
"1983-01-13",-0.005739,-0.005747
"1983-01-14",0.006260,0.006179
"1983-01-17",0.001798,0.001626
"1983-01-18",-0.001754,-0.001784
"1983-01-19",-0.007533,-0.007572
"1983-01-20",0.005455,0.005452
"1983-01-21",-0.015580,-0.015614
"1983-01-24",-0.026754,-0.026822
"1983-01-25",0.011446,0.011323
"1983-01-26",-0.000619,-0.000902
"1983-01-27",0.017958,0.017943
"1983-01-28",0.002139,0.002070
"1983-01-31",0.005814,0.005199
"1983-02-01",-0.013006,-0.013532
"1983-02-02",0.000467,0.000421
"1983-02-03",0.007838,0.007198
"1983-02-04",0.013530,0.012474
"1983-02-07",0.006222,0.005875
"1983-02-08",-0.007179,-0.007263
"1983-02-09",-0.004108,-0.004376
"1983-02-10",0.015643,0.015567
"1983-02-11",0.000950,0.000722
"1983-02-14",0.009201,0.008823
"1983-02-15",-0.002496,-0.002713
"1983-02-16",-0.005614,-0.005667
"1983-02-17",-0.000549,-0.000715
"1983-02-18",0.003771,0.003413
"1983-02-22",-0.014195,-0.015342
"1983-02-23",0.008598,0.008177
"1983-02-24",0.018392,0.018278
"1983-02-25",0.001528,0.001461
"1983-02-28",-0.010558,-0.010994
"1983-03-01",0.017579,0.017299
"1983-03-02",0.009432,0.009256
"1983-03-03",0.008081,0.007965
"1983-03-04",0.001844,0.001667
"1983-03-07",0.000413,0.000165
"1983-03-08",-0.013774,-0.014029
"1983-03-09",0.009685,0.009349
"1983-03-10",-0.006161,-0.006229
"1983-03-11",-0.003677,-0.003788
"1983-03-14",-0.003625,-0.003749
"1983-03-15",0.002764,0.002674
"1983-03-16",-0.009161,-0.009202
"1983-03-17",-0.001804,-0.001839
"1983-03-18",0.001701,0.001660
"1983-03-21",0.007303,0.007184
"1983-03-22",-0.002875,-0.002933
"1983-03-23",0.013352,0.013313
"1983-03-24",0.004174,0.004124
"1983-03-25",-0.003576,-0.004053
"1983-03-28",-0.005283,-0.005424
"1983-03-29",-0.001176,-0.001279
"1983-03-30",0.010299,0.010281
"1983-03-31",-0.001721,-0.001763
"1983-04-04",0.000730,0.000412
"1983-04-05",-0.006475,-0.006576
"1983-04-06",-0.005947,-0.005970
"1983-04-07",0.003968,0.003956
"1983-04-08",0.006299,0.006284
"1983-04-11",0.013646,0.013475
"1983-04-12",0.004349,0.004329
"1983-04-13",0.006660,0.006659
"1983-04-14",0.008435,0.008400
"1983-04-15",0.004321,0.004305
"1983-04-18",0.006540,0.006375
"1983-04-19",-0.006062,-0.006126
"1983-04-20",0.011856,0.011853
"1983-04-21",-0.003497,-0.003498
"1983-04-22",0.002054,0.002035
"1983-04-25",-0.009212,-0.009385
"1983-04-26",0.016906,0.016714
"1983-04-27",-0.001380,-0.001405
"1983-04-28",0.009159,0.009152
"1983-04-29",0.007929,0.007866
"1983-05-02",-0.012603,-0.013087
"1983-05-03",0.001003,0.000747
"1983-05-04",0.007567,0.007084
"1983-05-05",0.007510,0.006905
"1983-05-06",0.011451,0.011221
"1983-05-09",-0.000224,-0.001301
"1983-05-10",0.001825,0.001572
"1983-05-11",-0.005334,-0.005419
"1983-05-12",-0.003569,-0.003639
"1983-05-13",0.004319,0.004265
"1983-05-16",-0.008653,-0.009082
"1983-05-17",0.003354,0.003171
"1983-05-18",-0.001012,-0.001176
"1983-05-19",-0.007281,-0.007402
"1983-05-20",-0.000330,-0.000366
"1983-05-23",0.008085,0.007867
"1983-05-24",0.012903,0.012695
"1983-05-25",0.004997,0.004662
"1983-05-26",-0.003467,-0.003484
"1983-05-27",-0.004578,-0.004943
"1983-05-31",-0.011797,-0.012027
"1983-06-01",0.000865,0.000821
"1983-06-02",0.008005,0.007925
"1983-06-03",0.002976,0.002946
"1983-06-06",0.003042,0.002657
"1983-06-07",-0.010187,-0.010355
"1983-06-08",-0.008436,-0.008462
"1983-06-09",0.003117,0.002539
"1983-06-10",0.006472,0.006356
"1983-06-13",0.012287,0.012101
"1983-06-14",0.004324,0.004208
"1983-06-15",0.009147,0.009114
"1983-06-16",0.010885,0.010817
"1983-06-17",0.000174,0.000160
"1983-06-20",-0.000435,-0.000464
"1983-06-21",0.007998,0.007959
"1983-06-22",0.002793,0.002791
"1983-06-23",-0.001753,-0.001791
"1983-06-24",0.001000,0.000020
"1983-06-27",-0.011160,-0.011208
"1983-06-28",-0.016658,-0.016759
"1983-06-29",0.005096,0.005011
"1983-06-30",0.008725,0.008684
"1983-07-01",0.005305,0.004998
"1983-07-05",-0.012533,-0.012652
"1983-07-06",0.010766,0.010747
"1983-07-07",-0.005462,-0.005462
"1983-07-08",-0.002005,-0.002011
"1983-07-11",0.005132,0.004967
"1983-07-12",-0.014197,-0.014205
"1983-07-13",-0.001464,-0.001464
"1983-07-14",0.003226,0.003169
"1983-07-15",-0.009969,-0.009997
"1983-07-18",-0.003199,-0.003355
"1983-07-19",0.005372,0.005326
"1983-07-20",0.024976,0.024963
"1983-07-21",-0.000260,-0.000260
"1983-07-22",-0.000647,-0.000666
"1983-07-25",0.003909,0.003769
"1983-07-26",0.004779,0.004570
"1983-07-27",-0.014477,-0.014529
"1983-07-28",-0.015138,-0.015179
"1983-07-29",-0.014375,-0.014417
"1983-08-01",-0.004065,-0.004661
"1983-08-02",-0.000305,-0.000656
"1983-08-03",0.006508,0.006458
"1983-08-04",-0.010991,-0.011983
"1983-08-05",0.003209,0.002931
"1983-08-08",-0.014328,-0.014738
"1983-08-09",0.004749,0.004025
"1983-08-10",0.008335,0.008277
"1983-08-11",0.000972,0.000870
"1983-08-12",0.005696,0.005667
"1983-08-15",0.008695,0.008251
"1983-08-16",-0.002544,-0.002691
"1983-08-17",0.010631,0.010465
"1983-08-18",-0.007987,-0.008101
"1983-08-19",0.002245,0.002211
"1983-08-22",0.001355,0.001180
"1983-08-23",-0.008563,-0.008588
"1983-08-24",-0.008609,-0.008731
"1983-08-25",-0.002465,-0.002661
"1983-08-26",0.007266,0.006975
"1983-08-29",0.000687,0.000266
"1983-08-30",0.002013,0.001821
"1983-08-31",0.010338,0.010224
"1983-09-01",-0.000432,-0.000503
"1983-09-02",0.005984,0.005622
"1983-09-06",0.015776,0.015545
"1983-09-07",0.001118,0.001076
"1983-09-08",-0.000163,-0.000193
"1983-09-09",-0.001661,-0.002040
"1983-09-12",-0.008900,-0.009076
"1983-09-13",-0.004811,-0.004898
"1983-09-14",0.003081,0.003037
"1983-09-15",-0.004465,-0.004505
"1983-09-16",0.009493,0.009442
"1983-09-19",0.010153,0.010002
"1983-09-20",0.008293,0.008182
"1983-09-21",-0.004286,-0.004295
"1983-09-22",0.008215,0.008209
"1983-09-23",-0.000517,-0.000556
"1983-09-26",0.001915,0.000920
"1983-09-27",-0.008600,-0.008774
"1983-09-28",-0.002223,-0.002272
"1983-09-29",-0.003906,-0.004017
"1983-09-30",-0.006289,-0.006317
"1983-10-03",-0.002140,-0.002527
"1983-10-04",0.003095,0.003017
"1983-10-05",0.008355,0.008347
"1983-10-06",0.014571,0.014543
"1983-10-07",0.002770,0.002623
"1983-10-10",0.009075,0.009075
"1983-10-11",-0.012257,-0.012301
"1983-10-12",-0.004466,-0.004470
